title,content,author,category,published_date,page_url
Four die after drinking from bottles found in sea,"Four Sri Lankan fishermen have died and another two are critically ill after consuming an unknown liquid from bottles they found while at sea, according to local media reports.


The sailors were said to be on a fishing trip when they retrieved the bottles around 320 nautical miles from Tangalle, a town on the southern coast of the island.


The Sri Lanka Navy told reporters the fishermen had drunk from the bottles thinking they contained alcohol.


Director General of the Sri Lankan Department of Fisheries and Aquatic Resources, Susantha Kahawatte, told several outlets that the navy was attempting to bring them back to shore.


He reportedly said that the the navy was providing medical attention to the men aboard the fishing vessel - named the Devon - over concerns there was not enough time to return them to land for treatment.




The BBC has approached Mr Kahawatta and the Sri Lanka Navy for confirmation and comment.


Mr Kahawatta told national news station Ada Derana that the fishermen had distributed some of the bottles to other crews operating in the area.


He added that attempts to notify these crews were being made.


The navy told local media that the Devon was being towed back to shore by another vessel. It set off from Tangalle on 4 June.




The incident has reportedly prompted protests in the coastal town - located around 120 miles (193km) from the capital, Colombo - calling for the sailors who were still alive to be returned to land.


Authorities are now investigating the contents of the bottles.

DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    SEA 


Related to this story



                            I’m serious about dredging the sea to Kumasi – Cheddar                        
 


                            I will dredge a canal to Kumasi, not the sea – Cheddar                        
 


                            Kumasi and the sea: What happened to Mills-Mahama Transformation Agenda for Garden City?                        
 


                            Australian sailor and his dog survive two months at sea",BBC,International,1 July 2024 1:10am,https://www.myjoyonline.com/four-die-after-drinking-from-bottles-found-in-sea/
President Ghazouani holds early lead as Mauritania counts votes,"Mauritania's President Mohamed Ould Ghazouani opened an early lead as vote counting was underway after Saturday's presidential election, provisional results from the country's electoral commission showed.


Ghazouani was leading with 49%, while his main rival, prominent anti-slavery activist Biram Dah Abeid, was at 22.68%, with around 6.49% of total votes counted, or 283 polling stations reporting out of 4,503 by 0010 GMT.


Ghazouani, 67, a former top soldier who is widely expected to win, has pledged to boost investment to spur a commodities boom in the West African country of 5 million people, as it prepares to start producing natural gas.


""The last word belongs to the Mauritanian voters. I commit myself to respecting their choice,"" Ghazouani said after he voted in the capital early on Saturday.


Elected for a first term in 2019, Ghazouani is facing a field of six opponents, among them Abeid, who came second in 2019 with over 18% of the vote.




Other challengers include lawyer Id Mohameden M'Bareck, economist Mohamed Lemine El Mourtaji El Wafi, and Hamadi Sidi El Mokhtar of the Islamist Tewassoul party.


Casting his ballot soon after polls opened in the capital Nouakchott, 39-year-old geographer Mohamed Cheikh Hadrami said he had voted for a candidate ""who will be able to reconcile Mauritanians"". He declined to say who he had voted for.


Some 2 million people were registered to vote, with major election issues including fighting corruption and creating jobs for the young.


If re-elected, Ghazouani has promised a natural gas-fired power plant from the Greater Tortue Ahmeyin offshore gas project, which is on track to start production by the end of the year. He has also pledged to invest in renewable energy and expand gold, uranium and iron-ore mining.




Ghazouani has presided with relative stability since 2019, while Mauritania's Sahel neighbours, including Mali, struggle with Islamist insurgencies that have led to military coups.





Mauritania has not recorded a militant attack on its soil in recent years and Ghazouani, who chairs the African Union, has promised to manage Islamist threats.


Abeid is challenging Ghazouani on his human rights record and the marginalisation of Mauritania's Black African population, while El Mokhtar has a following among conservative and religious voters.


""President Ghazouani will likely win the vote in the first round,"" said Mucahid Durmaz, senior West Africa analyst at risk intelligence company Verisk Maplecroft.




""The president's re-election bid has been boosted by the ruling party's landslide victory in legislative elections last year,"" he added.


If no candidate receives more than 50% of the vote, the election will go to a second round.


In the last election, some opposition candidates questioned the credibility of the vote, sparking small-scale protests.


""Everything indicates that people want change. I will have no problem recognising the results of a transparent election, but in case of fraud we'll not hesitate to call it a rigged election,"" El Mokhtar said after voting.




El Mokhtar was third with 14.42% of the vote, according to the provisional results on Saturday.

DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    Mauritania  President Ghazouani 


Related to this story



                            AFCON 2023: Ryan Mendes late penalty sends Cape Verde to quarterfinals                        
 


                            AFCON 2023: Gelson Dala scores brace as Angola beat Mauritania in five-goal thriller                        
 


                            Mauritania’s ex-President Aziz jailed for five years for corruption                        
 


                            Slavery still exists in Mauritania – UN envoy                        
 


                            Kotoko lash out at Nouadhibou and Mauritania Police over Sulley Muniru Interpol investigation                        
 


                            Preview: Asante Kotoko vs FC Nouadhibou – Caf Champions League                        
 


                            Photos: Kotoko touch down in Nouakchott for Nouadhibhou tie                        
 


                            Kotoko to play Mauritanian champions in Caf Champions League                        
 


                            Anxious Mauritians use hair to stem Japanese ship’s oil spill                        
 


                            Dozens dead as migrant boat sinks off Mauritania coast: UN",Reuters,Africa,1 July 2024 1:03am,https://www.myjoyonline.com/president-ghazouani-holds-early-lead-as-mauritania-counts-votes/
Video director calls out Shatta Wale over alleged debt,"Renowned Nigerian filmmaker and video director, Sir Choppenson, has publicly accused dancehall king Shatta Wale of failing to settle outstanding payments for several video projects.


According to Sir Choppenson, he was commissioned to shoot multiple music videos for Shatta Wale, including the recent release ‘Killa Ji Mi’, filmed in Tamale.


Speaking out on social media, Sir Choppenson claimed that despite completing over 13 videos for Shatta Wale, including the one that caught international attention leading to a collaboration with Beyoncé, he has yet to receive full payment.





He stated that the agreed amount for recent shoots was less than $5,000, but Shatta Wale had promised $15,000, which remains unpaid.


“I have been begging for my money for over a month now,” Sir Choppenson lamented. “Every time I call, there are excuses or anger from Shatta Wale.”




The video director noted that he has made significant contributions to Shatta Wale’s career.


He expressed frustration over the delayed payments despite assurances from Shatta Wale’s management.


As of now, the self-acclaimed richest musician in Ghana, Shatta Wale, has not responded to the allegations publicly.



DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    Shatta Wale 


Related to this story



                            Shatta Wale supports Buz Stop Boys clean-up campaign with GH¢30,000                        
 


                            UG authorities have no issues with Shatta Wale – Dean                        
 


                            Wave Africa clarifies Shatta Wale’s ‘no show’ at Reunion Rave Artiste Night                        
 


                            Shatta Wale reveals interest in vying for president                        
 


                            DJ Azonto apologizes to Shatta Wale                        
 


                            My dad wants me to form a political party but… – Shatta Wale                        
 


                            I was heartbroken – Barima Sidney on why he took a long break from music                        
 


                            Shatta Wale’s son hosts mother on Joy Prime’s edition of Mother’s Day                        
 


                            Medikal’s 02 Concert: Shatta Wale, Sarkodie bring fireworks on stage                        
 


                            Shatta Wale once cried and knelt to apologise to Mahama – Dr Lawrence Tetteh",Adomonline.com,Music,1 July 2024 12:55am,https://www.myjoyonline.com/video-director-calls-out-shatta-wale-over-alleged-debt/
Ghanaian man tragically shot dead in US buried,"The final farewell took place amidst grief and mourning as his family and friends gathered to pay their last respects.


The 42-year-old left behind his wife, Abena Difie Danquah, and their three young children, aged 11, four, and two.


His intimate family were inconsolable as they filed past his mortal remains.





The tragic loss of Nana Kwame has left a deep void in the lives of those who knew and loved him.


He was shot five times on the morning of Saturday, May 4, 2024, on Troubadour Way in Newark, Delaware.




Despite the efforts of emergency services, he succumbed to his injuries and passed away four days later on Wednesday, May 8, 2024, at Christiana Care Hospital.


The Major Crimes Unit and the Evidence Detection Unit of the New Castle County Police are actively investigating the circumstances surrounding his death.

DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    Edward Nana Kwame Fordjour  Shot in US 


Related to this story



                            Four die after drinking from bottles found in sea                        
 


                            President Ghazouani holds early lead as Mauritania counts votes                        
 


                            Video director calls out Shatta Wale over alleged debt                        
 


                            Man Enough: Fatherhood as a sacred responsibility every man is armed for                        
 


                            Freddie and Kwame Blay sue Okudzeto Ablakwa and media outlets for defamation                        
 


                            Boy, 13, shot dead by New York police had replica gun, authorities say                        
 


                            Bodies of 2 children found dead at Kakpayili, suspected to have been killed for rituals                        
 


                            Cyprus and Ghana forge new path in trade and diplomacy                        
 


                            Murray wants Wimbledon ‘closure’ as fitness race goes on                        
 


                            First Ecobank-JoyNews Habitat mini-clinic fair at Achimota Mall ends",Adomonline.com,Diaspora,1 July 2024 12:51am,https://www.myjoyonline.com/ghanaian-man-tragically-shot-dead-in-us-buried/
Man Enough: Fatherhood as a sacred responsibility every man is armed for,"Father’s Day is marked annually on the third Sunday of June in many countries across the world. It is a fitting occasion not only to celebrate the gift of our fathers (and husbands) but also to highlight some of the elements of the unique and sacred vocation of fatherhood. As men ourselves, we take this opportunity to celebrate fatherhood and to encourage our fellow men that, we are divinely equipped enough to accomplish what we have been called for.


The Source of Fatherhood


In many religious traditions, God the Almighty Creator is recognised as the Pre-eminent Father. God is the One to whom the title of Father truly belongs in an original and primary sense because God is the Source, the Creator and the Sustainer of the Universe. Human beings are only called fathers in a participatory, imitative and secondary sense, since in some way through procreation, human agents do partake in the generative process. From this point of view, the fatherhood vocation is a profound and inestimable privilege for the adult male. But this privilege comes with critical responsibilities that cannot be shirked on a wide scale without significant deleterious consequences for the entire society and for multiple generations.


For this article, by fatherhood, we refer to all men, fathers and fathers-to-be, biological and functional alike. Fatherhood is a profound phenomenon that calls for a great measure of accountability on those who knowingly assume the task or those who have the task foisted upon them by circumstances. Fatherhood is a function, and not simply a title or a name. The father is the primary provider, the guardian, the teacher, and the role model of those who call him father. He is the source of identity, and enables the children to have a definite sense of self.


Fatherhood is characterised by love and tenderness, but also discipline, decisiveness and sacrifice. Fathers ideally possess an innate instinct to prioritise the safety and well-being of the members of their families over their own. Fathers teach their children the value of hard work, responsibility,  integrity and perseverance. The father is the source of stability amid the chaos and uncertainties of life. Indeed, fatherhood is a godly enterprise. The vocation of fatherhood is an invitation to live out the human potential for responsibility, commitment, deferred gratification, courage, and sacrificial (selfless) love.




The State of Fatherhood


Yet, the number one crisis of the 21st Century appears to be the absence of the fatherhood role model. Many young people today are “fatherless,” not because they have no male parent alive, but because their male parent has either been completely absent from their lives, or they have been a source of scandal and trauma, and are remembered only with pain, regret, and resentment. Thus, often lacking models of positive masculinity to emulate in their growing years, many young men are today struggling with a variety of character defects that amount to negative masculinity, including the psycho-emotional abuse of their wives, actual physical battering, and remorseless infidelity. Many young men have little or no sense of commitment to their families or responsibility for the children they have brought into the world.


Many children have indeed had their innocent minds defiled and their delicate sensibilities assaulted, as they watched their fathers beat their mothers or heard them vomit venomous invectives on the ones they called their wives. While many young men struggle with what they saw in their formative years, and sometimes end up exhibiting the same traits of negative masculinity in their own marital relationships, many young women on the other hand, have grown up with deep-seated resentment and hateful feelings against the male species in general, on account of what they saw as gross injustices and inequities, or glaring imbalance in power relations between their fathers and their mothers. And it doesn’t help that in the effort to emancipate and affirm women and girls over the last half a century, positive masculinity has suffered both direct and collateral damage.


The global celebration of Father’s Day this year is a most fitting occasion to remind men to spare a moment to reflect on the enormous privilege and the sacred responsibility that come with fatherhood and to work towards overcoming the gross anomaly of toxic masculinity that contradicts all the lofty ideals of fatherhood outlined above. Far from being a bully, the husband who often doubles as father, is ideally “one who cultivates, nourishes, tills, and tends” the wife and the children. The male headship of families in our society is not something to be achieved through domination and coercion but through a high sense of responsibility, commitment, and sacrifice. Today, experts in the Christian Scriptures hold that even the allegedly controversial statement of St. Paul in Ephesians Chapter 5, that wives should be submissive to their husbands, is (in the context of the entire passage and in the context of the teachings of Christ), not an endorsement of any form of misogyny, to be expressed in psychological abuse, wife battering or domestic terrorism. Instead, the husband is admonished to love, cherish, and honour his wife.




The Supply of Fatherhood


While gender-based violence (and such) tends to be associated with males’ abuse of power, perceived or real, a concomitant but often missed cause of such negative masculinity actually comes from a place of inadequacy. Hurting people hurts people, and insecure people make others insecure too. Men who abuse others often do so from a place of feeling inferior or being too small in the head or heart to handle perceived or real threats to their person or towards what they care about. As we mark Father’s Day, we call on all men to know that they have all that is needed and have all that it takes for positive masculinity. You are enough, man enough! Abusing others doesn’t make you a man; it actually makes you less of a man. Even less of a human.


In encouraging men to rise to life’s challenges and to live out their God-given identity and purpose, the expression used in many contexts is “man up.” However, inherent in ‘manning up’ is the danger that one has to harness some ethereal resources and put forward a personality that is neither them nor theirs. We offer an alternative paradigm to ‘manning up’: man enough! You are man enough. Where you feel or fear a lack of wisdom or courage call to the ultimate source and intricate designer of fatherhood Himself: Father God. Being a good man isn’t just good for others, it is good for you.


Conclusion




Finally, recognising that many young men today have not had the good fortune of being raised or mentored by exemplary fatherhood role models, perhaps individuals and organisations, and especially religious groups, who are sufficiently invested in the promotion of positive masculinity for the wholesome development of our society, must begin to take on the project of healing our youths of their traumatic experiences with toxic masculinity while growing up, and forming the boys, particularly in the values and virtues of ideal fatherhood. Men, you are man enough. Happy Father’s Day.


This op-ed is an initiative of the Ford Foundation Office of West Africa towards ending Gender Based Violence.


 Rev. Fr. George Ehusani is the Executive Director of Lux Terra Leadership Foundation, Lagos and Dr Yaw. Perbi, Founder and Global CEO of the HuD Group, an International Human Development NGO, Accra



DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    Fatherhood 


Related to this story



                            Paternity fraud: Man demands GH¢320K damages after being told he is not father of 16-year-old ‘daughter’                        
 


                            You’re useless if another man takes care of your child – Sonnie Badu                        
 


                            Larry Ibrahim Mohammed (IMF Larry): Yvonne Nelson’s book is a victory to fatherhood!                        
 


                            American actor Al Pacino welcomes fourth child at 83                        
 


                            My dad is the richest, smartest man – KiDi’s son praises him                        
 


                            Fatherhood has been a learning ground for me – Adjetey Anang                        
 


                            My wife confessed after 15 years of marriage that my child isn’t mine – Joy FM Listener                        
 


                            I now see myself as a father first before anything else – Wizkid                        
 


                            I’m getting used to fatherhood – Adekunle Gold                        
 


                            Prince Harry tears up giving emotional speech about fatherhood",Rev. Fr. George Ehusani & Dr.(Med) Yaw Perbi,Opinion,1 July 2024 12:42am,https://www.myjoyonline.com/man-enough-fatherhood-as-a-sacred-responsibility-every-man-is-armed-for/
Freddie and Kwame Blay sue Okudzeto Ablakwa and media outlets for defamation,"In two separate lawsuits, former New Patriotic Party (NPP) Chairman Freddie Blay and his son, Kwame Blay, have sued Samuel Okudzeto Ablakwa for defamatory publications, falsely implicating them in the alleged theft of state property. 


While Kwame Blay's lawsuit is solely against the North Tongu MP, Freddie Blay's suit also names Media General and Johnnie Hughes as defendants.


First Lawsuit:Kwame Blay emphasises that he is a distinct individual from his brother, Kwaw, and has no involvement in the activities of the Polo Beach Club or any entity affiliated with it. 


He categorically states that he has never dealt with Loic Devos Jnr, who is currently in a legal dispute with one of his brother's businesses, Press Xpress. 


Kwame claims that Samuel Okudzeto Ablakwa's allegations of him stealing state land and being involved in a scheme to cheat Loic are entirely false and have significantly damaged his business and reputation.




Kwame questions why a lawmaker would publicly adjudicate a private dispute and cause public disaffection for one of the parties.


Second Lawsuit:Freddie Blay alleges that Samuel Okudzeto Ablakwa's actions were motivated by malice, given the proximity to elections, and were aimed at ruining his hard-earned reputation. 


He asserts that the published information about his sons and his family is entirely false. 


Freddie also claims that Media General and Johnnie Hughes published untruths intended to tarnish his reputation. 




He highlights that Johnnie Hughes, on his show ""Johnnie's Bite,"" amplified Ablakwa's statements and denigrated him as if presenting factual information, further damaging his reputation.

DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    Freddie Blay  Kwame Blay  Samuel Okudzeto Ablakwa 


Related to this story



                            NPRA’s suspension of SSNIT-Rock City deal only an initial victory – Ablakwa                        
 


                            SSNIT hotels sale: Elizabeth Ohene didn’t address the fundamental issues – Ablakwa                        
 


                            Ablakwa vrs Kusi Boateng: Court of Appeal dismisses objection to newly constituted panel                         
 


                            Why is it taking Freddie Blay so long to sue me? – Ablakwa                        
 


                            Rock City Hotel had no tax clearance certificate when it bid to purchase SSNIT hotels – Ablakwa                        
 


                            Ablakwa fumes; says NIB survey on Bawumia’s running mate is an abuse of office                        
 


                            Ablakwa replies Bryan Acheampong;  produces ‘evidence’ Rock City Hotel is incurring losses                        
 


                            Ablakwa urges SSNIT to adopt Labadi Beach Hotel’s turnaround strategy for troubled assets                        
 


                            Hands Off Our Hotels demo in pictures                        
 


                            How can ‘loss-making’ Rock City improve SSNIT hotels? – Ablakwa",Myjoyonline.com,National,1 July 2024 12:26am,https://www.myjoyonline.com/freddie-and-kwame-blay-sue-okudzeto-ablakwa-and-media-outlets-for-defamation/
"Boy, 13, shot dead by New York police had replica gun, authorities say","Police in New York state have shot dead a 13-year-old boy after he ran from police while holding a replica handgun, authorities said.


Officers stopped Nyah Mway and another 13-year-old on Friday night as the pair matched descriptions of suspects wanted for recent robberies in Utica, police said.


As the officers questioned the boys, Nyah Mway fled on foot and a chase ensued. Utica Police Chief Mark Williams said police spotted what ""appeared to be a handgun"".


One officer then wrestled the boy to the floor. “During a ground struggle”, another officer fired a single shot that hit the teenager in the chest, the police chief said.


He was given first aid at the scene but later died at Wynn Hospital.




Police released several minutes of body camera footage on Saturday night, from all the officers' cameras.


It came shortly after outraged members of the local community heckled the Utica police chief at a press conference, which was attended by the boy's family.


Utica Mayor Michael Galime called for calm, saying: ""We understand the weight of this situation and want to ensure that every single piece of this is understood.""


The footage appears to show the teenager pointing what police say was the replica weapon, while running away. The officers can be heard shouting ""gun!"" to each other.




The officers believed they had seen a real handgun, police said - but it was later determined to be a replica of a Glock 17 weapon that could only fire pellets or BB’s.


Police released an image of a replica handgun recovered from the scene


The three officers involved were on a patrol of the West Utica area assisting with two recent robbery investigations nearby.


In one of the incidents on 27 June, two men armed with a black firearm forcibly demanded and stole property from victims. The suspects were described as an Asian male and a dark-skinned male - one travelling by foot and one on a bicycle.


Authorities say they stopped Nyah Mway and the other teenager based on these ""identifying factors"" at around 22:00 local time.




The officers involved have been named as Patrick Husnay, who fired the fatal shot, Bryce Patterson and Andrew Citriniti. They have been placed on administrative leave.


The shooting is being investigated by both the New York attorney general's office and Utica police.






DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    New York police  Police Shooting 


Related to this story



                            Anger in Paris after police kill teen in traffic stop                        
 


                            Kwaku Antwi Bosiako: Ablekuma bullion van robbery and murder of cop raise questions                        
 


                            CCTV ‘shows events’ of fatal shooting of police officer Matt Ratana by handcuffed suspect",BBC,International,1 July 2024 12:07am,https://www.myjoyonline.com/boy-13-shot-dead-by-new-york-police-had-replica-gun-authorities-say/
"Bodies of 2 children found dead at Kakpayili, suspected to have been killed for rituals","Two children have been found dead at Kakpayili in the Tamale metropolis of the Northern Region. 


The residents suspect that the children were murdered for ritual purposes, as their decomposed bodies were abandoned in a vehicle behind Mallam Madaha's house.


According to the Assemblyman for the Kakpayili Electoral area, Hafiz Andani, the two children, both aged three, went missing last Saturday. 


A search was conducted for the boys, but after two days of not finding them, an official complaint was made to the police.


""They went missing on the 22nd, so on the 25th, we reported the case to the police,"" Alhaji Hafiz said.




Alhaji Hafiz mentioned that some residents reported to the chief of the area that the two boys were last seen around Mallam Madaha's residence. 


Consequently, the chief invited Mallam Madaha to the GumaNaa palace for questioning. 


""Some of the residents said they saw the children around his house before they went missing, so the chief invited him to the palace,"" he said.


Mallam Madaha denied any knowledge of the crime, and his wife also denied the allegations. 




This denial triggered agitation among the residents, prompting the chief to call the police to escort Mallam Madaha to the police station. 


""The chief called in the police, who came and took him to the police station. However, my people heard him granting interviews this evening around 4, which triggered more agitation,"" Alhaji Hafiz added.


A search was conducted, and the two bodies were found in a car behind Mallam Madaha's house. 


The discovery of the bodies heightened the residents' anger, leading to the burning and vandalising of Mallam Madaha's house.




The assemblyman called on the police to leave no stone unturned in ensuring that justice is served for the toddlers. 


""We are calling for justice for the boys. We don't want what happened to the Takoradi girls to repeat here. 


""We don't care who the person is, whether an opinion leader, political head, or whatever. What we want is justice,"" he said.



DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    Kakpayili  ritual murder 


Related to this story



                            You will be dealt with if found culpable of ritual murder – Waala Overlord to settler communities                        
 


                            Traditional leaders condemn rise in murder cases in Sefwi Bekwai area                        
 


                            Ritual Murder: Court remands Taxi driver                        
 


                            Residents of Amanase burn vehicle belonging to 5 suspected ritual murderers                        
 


                            Amanase residents burn fetish priest’s car over suspected ritual murder                        
 


                            Woman who went missing for days found dead with vital parts chopped off",Martina Bugri,Regional,30 June 2024 11:52pm,https://www.myjoyonline.com/bodies-of-2-children-found-dead-at-kakpayili-suspected-to-have-been-killed-for-rituals/
Cyprus and Ghana forge new path in trade and diplomacy,"Cypriot President Nikos Christodoulides and Foreign Minister Dr. Konstantinos Kombos hosted meetings with Ghanaian Foreign Minister Shirley A. Botchwey in Nicosia, establishing a framework for political consultations.


This framework aims to facilitate cooperation across various fields, including trade, maritime security, education, fisheries, tourism, and visa protocols.


During a meeting at the Cypriot foreign ministry headquarters, Ms Botchwey highlighted the opportunities presented by the Africa Continental Free Trade Area (AfCFTA), headquartered in Ghana.





""We must explore trade opportunities between our two countries. I recommend a visit by a Cypriot business mission to Ghana to explore mutually beneficial opportunities under AfCFTA,"" she said.


The discussions also covered multilateral issues, including the United Nations and the future of the Commonwealth. 




Ms. Botchwey, with strong bipartisan support in Ghana, has offered to lead the 56-member organisation when Heads of Government meet to elect a new Secretary-General in October in Samoa.


Dr Kombos praised Ghana for its stance on international law during its tenure on the UN Security Council, which ended in 2023. 


""The Commonwealth is a powerful organization, but it needs a different outlook and a new approach to make it even more impactful,"" he said, noting the organization’s annual GDP of over $13 trillion.


Ms. Botchwey agreed, emphasizing, ""We must ensure that the wealth of the Commonwealth becomes common for all its members."" She advocated for the Commonwealth to support young people through skill training and financial backing for innovation and start-ups to counter illegal migration.







A prominent member of Ghana’s national security council and a leading African diplomat, Ms. Botchwey has made the future of young people in the Commonwealth a key pillar of her candidacy. 


Over 60 per cent of the Commonwealth’s 2.6 billion people are under thirty years old.


President Christodoulides expressed Cyprus' support for Ms Botchwey’s vision for the Commonwealth, which includes boosting trade and investment within the organisation and addressing the economic impact of climate change on vulnerable Small Island Developing States and Small States, mainly in the Caribbean and the Pacific.


Currently, trade between Ghana and Cyprus is limited, at $1.8 million as of 2022. 




However, the A.G. Leventis Foundation, an offshoot of a former corporate organization in Ghana, funds wildlife conservation through the Ghana Wildlife Society and supports youth in agriculture via the University of Ghana and related research centres.




DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    Cyprus  Ghana 


Related to this story



                            Ghana, Cyprus initiate political consultations                        
 


                            Ghana’s survival and growth lies in restructuring economic modules – Otokunor                        
 


                            Energy Minister calls on global investors to invest in Ghana’s energy sector                        
 


                            Bank of Ghana to issue climate risk directive to commercial banks                        
 


                            Esther Smith announces gospel concert in Ghana                        
 


                            Ghana’s economy will not return to pre-pandemic average growth rate of 5.3% in 2025                        
 


                            BoG reviews rules covering advance payments for imports                        
 


                            Ghana performs creditably in 2024 IMD World Competitiveness Ranking                        
 


                            Ghana records $4.6bn in remittances in 2023; still in 2nd position in sub Saharan Africa                        
 


                            Ghana places 2nd in remittances to Africa in 2023 – World Bank",Myjoyonline.com,National,30 June 2024 11:50pm,https://www.myjoyonline.com/cyprus-and-ghana-forge-new-path-in-trade-and-diplomacy/
Murray wants Wimbledon closure as fitness race goes on,"Britain's Andy Murray says he is fighting to be fit for Wimbledon because he wants ""a bit of closure"" at the All England Club before retiring later this year.


The two-time champion, 37, does not plan to play much past the summer and his preparations for a Wimbledon farewell have been dented by a back issue, which required surgery.


Murray says he will decide on ""Monday evening"" whether he will play in the singles.


The world number 115 is due to play Tomas Machac of the Czech Republic on Tuesday.


""I don't think there's one thing that I'm hoping for. When it comes to the end, I don't know, maybe a bit of closure,"" said Murray, who won Wimbledon in 2013 and 2016.




""I just want the opportunity to play one more time out there, hopefully on Centre Court, and feel that buzz.


""Last year, I wasn't planning on it being my last year on the tour. I wanted to come back and play again, whereas this year I have no plans to do that.""


If Murray does not play singles, the Scot might still be fit enough to take part in the doubles alongside older brother Jamie later next week.


Murray had a cyst close to his spinal cord removed eight days ago because it was causing nerve pain in his right leg.




The former world number one says the area where he had the operation is not sore, but still does not have 100% feeling in his leg.


After hitting at Wimbledon on Saturday for the first time since the procedure, Murray returned to the practice courts on Sunday and played a practice set with fellow Briton Jack Pinnington-Jones.


""It's getting better every single day. I want to give it every single chance that I can to get there,"" said Murray.


""I'm going to play another set again tomorrow. I'm doing some physical testing in the morning to see how far off I am from a physical perspective.




""Then I will probably make a decision tomorrow evening after that.""

DISCLAIMER: The Views, Comments, Opinions, Contributions and Statements made by Readers and Contributors on this platform do not necessarily represent the views or policy of Multimedia Group Limited.


 Tags:    Andy Murray  Wimbledon 


Related to this story



                            ‘Excited’ Alcaraz opens Centre Court at Wimbledon                        
 


                            Injured Murray ‘not made decision’ on Wimbledon farewell                        
 


                            Djokovic will only play Wimbledon if he can ‘fight for title’                        
 


                            Nadal to miss Wimbledon to focus on Olympics                        
 


                            Murray beaten in first round of Stuttgart Open                        
 


                            Murray loses alongside Evans on French Open farewell                        
 


                            ‘Being British doesn’t mean you can’t play on clay’                        
 


                            No ‘perfect ending’ but Murray proud of French Open legacy                        
 


                            Playing Wimbledon ‘not a good idea’ as Nadal eyes Olympics                        
 


                            Murray beaten on possible French Open farewell",BBC,Tennis,30 June 2024 11:42pm,https://www.myjoyonline.com/murray-wants-wimbledon-closure-as-fitness-race-goes-on/
