title,content,author,category,published_date,page_url
Editorial by Ghanaian Times: Address issue of squatters settlements,"Fire outbreaks have become common in certain places in Accra, such as Circle and Kantamanto Market, mainly due to careless behaviour like overloading electricity extension boards or sockets or leaving a fire unattended to.

Since such carelessness persists, particularly in the markets and shanty settlements, it did not come as a surprise when more than 450 wooden structures that served as homes to some squatters along the Circle-Accra rail line were destroyed by fire on Wednesday.

Even though the inferno rendered most of the squatters homeless and destroyed belongings running into millions of cedis, we thank God that, unfortunately, there were no casualties.

However, the June 5, 2024, fire outbreak has come as a painful reminder of the June 3, 2015, fire that erupted at a petrol station some hundreds of metres away from the location of the present fire and killed some 150 people, whose 9th anniversary took place just two days earlier.

Any time there is a fire outbreak in the country, certain problems associated with previous ones are identified.

As we have already mentioned, the carelessness of the people is prominent, but our greater worry is that the Ghana National Fire Service (GNFS) encounters a number of problems, including difficulty getting fire hydrants in the immediate environs of the fire, and so the firefighters had to travel long distances for water to fight the fire.

It is clear that this contributed to the firefighters taking more than three hours (5:37 p.m.8:57 p.m.) to extinguish the fire.

We can conjecture that since some of the victims could salvage what was left of their belongings, many more of the belongings could have been saved if it had taken a shorter period to kill the fire.

The government should consider providing more fire hydrants, particularly in places where fire outbreaks are rampant.

In addition, the GNFS should be provided with all the facilities that would make it easier for its personnel to get access to every fire and extinguish it, including turntable ladders, all types of fire hoses, firefighting foam equipment, and dry risers.

Also, the district assemblies should ensure that access to communities and markets is not blocked or usurped.

Besides, the Electricity Company of Ghana should make its workers go around town to check for illegal connections and overloaded sockets and extension boards.

While we talk about these things, there is a need to bring to attention the warning the Greater Accra Regional Minister, Mr. Daniel Nii Kwartei Titus-Glover, gave the victims of the Wednesday fire when he said the place was not meant for habitation and that anybody who constructed any structure to be used as settlement there would be arrested by law enforcement agencies.

Much as we do not begrudge him for his warning, we think his office, the regional administration, and the relevant district authorities should first be blamed for looking unconcerned when squatters begin erecting structures for use as homes.

If they are cautioned or stopped initially, they can probably find somewhere else to go and live.

It is time to address the general issue of squatters settlements in the country, but in the present case, the government must come in and help the fire victims, some of whom might have lost some money in the fire in addition to personal belongings.

Probably, the government would have to build some moderate facilities to accommodate these squatters, some of whom contribute to nation-building in one way or another.",,Editorial,  7 June 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-Address-issue-of-squatters-settlements-1934654
Editorial by Ghanaian Times: Emancipation Day urges improvement of lives,"Yesterday, the Ghana Tourism Authority (GTA) launched the 2024 Emancipation Day celebrations scheduled for July 22 to August 1, 2024, which is the actual Emancipation Day.

Even though Emancipation Day has been celebrated elsewhere, like in the US, for over one and a half centuries, the GTA put the celebration on its calendar of events in 1998.

This is a day marked to commemorate the resistance of African people in the Diaspora against enslavement and the violation of their human rights, which eventually earned them liberation.

That is to say that the day is a reminder of how important it is to allow everyone on the surface of the earth, no matter his or her age and socio-economic status, to live with dignity.

Dignity can be defined as being able to independently shape ones life, including the future, to draw on ones own experience and capabilities, and to live as a respected member of ones social group and society as a whole.

Emancipation Day has become an annual and national event in Ghana, and it appears the focus is on what it commemorates rather than what it connotes.

What the day connotesliving in dignityis a kind of connection between the African forebears who laid down their lives for the freedom of the enslaved Africans and the present generations of Africans everywhere.

This is what should be the idea at the centre of the marking of the day as we organise the various events.

We should remember, for instance, that it took the efforts of former slaves, most of whom had been prevented from even learning to read, to establish schools in the southern part of the US and become educated.

What was more was that freed peoples universal demand for education invariably served as the catalyst for bringing public schooling to the South, and the schools were not only for African-American children but also other children, regardless of race, gender, class, or previous condition of servitude.

Every year, Emancipation Day attracts beautiful themes and speeches, but the aftermath events show that the spirit of resilience to create societies that value living in dignity is missing in Ghana and elsewhere in Africa.

African politicians and their cronies continue to plunder the wealth of their respective countries.

Public officials whose reputations are already a strain on the public purse go further to misappropriate public funds that could have been used to improve the lot of their people and make them feel proud as citizens.

Can the Ghanaian masses and others elsewhere in Africa join those in Switzerland to say they are among the people who live in a state of material well-being and relative safety, secure in the knowledge that the lions share of their basic needs is well covered? The biting poverty, squalor, and lack in every area of life are so pronounced that no ordinary African, particularly a Ghanaian, can sincerely make that claim. 

As the country waits to celebrate Emancipation Day from July 22 to August 1, it should dawn on all its leaderspolitical, traditional, religious, and the likethat the day has a lesson that makes it imperative that they have a duty to improve lives rather than always seeking only their interests.",,Editorial,  5 June 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-Emancipation-Day-urges-improvement-of-lives-1934318
Editorial by Ghanaian Times: Make law work in all electoral processes!!,"On Thursday, May 30, 2024, the Electoral Commission (EC) began the transfer of votes, the application for proxy voting, and the replacement of lost or damaged voter ID cards.

The exercise is scheduled to end on Friday, June 14, 2024, but it could be extended because of certain happenings around it.

For instance, just days after it started, it recorded violent incidents at some registration centres, usually clashes between agents of the two dominant parties in the country: the National Democratic Congress (NDC) and the ruling New Patriotic Party (NPP).

In the circumstances, an emergency Inter-party Advisory Committee (IPAC) meeting between the Electoral Commission and the political parties was called yesterday but ended inconclusively.

A careful read of our lead story gives the impression that the meeting ended that way because of the different positions taken by the NDC and the NPP on the matter.

The NDC thinks that should not be the case because the whole idea of the EC is intended to advance the electoral fortunes of the NPP.

Meanwhile, the NPP says that under the law, there is no room for party agents to observe the transfer of votes and application for proxy voting but the voter registration and that it was in the interest of transparency that the IPAC decided that party agents should serve the process, but if circumstances have called for a U-turn, then all stakeholders must abide and allow the process to proceed seamlessly.

It is a fact that democracy cannot eliminate political parties, but it appears members of political parties in the country are always in for their own interests.

The majority of the people have lost trust in politicians because they see how, through corruption, the politicians have made politics more lucrative than industry, such that politicians become richer than business people overnight.

There is suppressed anger among the people, and the only way to stop it from exploding is to change the status and allow the law in every aspect of public life in Ghana to work.

What does the law say about the transfer of votes and the application for proxy voting?

What does the law say about the EC and IPAC?

We remember no one but a former chairman of the EC, Dr. Kwadwo Afari-Gyan, telling the media and, for that matter, the entire world in September 2021 that IPAC decisions cannot be binding on the EC as that would mean meddling with the independence of the Commission.

While we say this to sort of appeal to the NDC to reconsider its stance on the agent matter in the ongoing exercise, we do not rule out whatever fears they have.

We can only say that no party should foment trouble that can put the result of the 2024 presidential election in particular in disrepute and cause violence.

The EC must do well to erase any such suspicions and make the law work in all the electoral processes in the country.

This years election is going to be the most crucial so far because while the ruling NPP is sure of breaking the eight-year cycle of political power that has characterized the countrys Fourth Republic despite the performance of the ruling party, the NDC, accusing the NPP of unprecedented dismal performance for almost eight years, wishes to frustrate that enterprise and take power.",,Editorial,  4 June 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-Make-law-work-in-all-electoral-processes-1934156
"Editorial by Ghanaian Times: ECOWAS needs strong, widespread digitalisation infrastructure!!","Digitalization has become indispensable in the world today; hence, it is not surprising that the Economic Community of West African States (ECOWAS) Resident Representative in Ghana, Baba Gana Wakil, is urging member states to consider digitalization in the socio-political and security landscapes.

For clarity in this editorial, we would take the socio-political landscape to be a combination of social and political issues that relate to the political and social lives of the people.

Examples are matters relating to human rights, economic equality, production, immigration, the spread of development projects, ecology, the environment, democracy, the rule of law, and mass media.

Security can be included here, but separating it from the other socio-political factors may require particular attention, which is important.

In a world today full of crimes, issues of security call for particular attention, especially when criminals always attempt to be ahead of the security services.

Digitalization helps in crime prevention using such opportunities as DNA matching, automatic surveillance using artificial intelligence (AI), and face recognition, and improved digital exchange and analysis of global crime data.

What is critical is that ECOWAS countries should have the infrastructure that would help their people enjoy the benefits of being secured from all manner of crimes.

There should come a time when ECOWAS countries will have digital currencies for all the related benefits.

It is on record that Nordic or Scandinavian countries like Denmark, Finland, Norway, and Sweden have efficiently digitised their financial infrastructure so that very few people carry cash.

Such a situation can have huge benefits for ECOWAS countries, where there is more money in the hands of the people than at the banks, resulting in criminal attacks for cash in which criminals even kill in order to take the money from individuals and other sources.

An effective digital currency system can reduce or even eliminate such attacks, and in addition, it can check money laundering, large-scale corruption like kickbacks from companies, tax evasion, and black market activities.

The police can also have effective tracking systems to trace criminals like mobile money scammers.

Digital identities and signatures can also help prevent forgery and corruption.

It is being said that one day all manufactured items used by society will be made smart and connected to the internet and can be programmed to be used by particular people so that intruders like thieves can be traced to the location of the item.

This means digitalization will render stealing a fruitless venture.

With regard to the areas of sociopolitics, digitalization has started impacting life in the ECOWAS space, except that it is not as widespread as elsewhere and also not at the same level among the member states.

But at least, digitalization is evident to some extent in the states, as, for example, all of them use smartphones, adopt digital technologies to do business, hold meetings virtually, and hold political campaigns.

Some state institutions, like the courts, are also automated.

The matter now is that ECOWAS members need a strong and widespread digitalization infrastructure for them to enjoy its full benefits.

And while they think about the benefits of digitalization, they should not fail to consider its flip side, which includes cybercrime and loss of jobs and how to fix them.",,Editorial, 30 May 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-ECOWAS-needs-strong-widespread-digitalisation-infrastructure-1933399
Editorial by Ghanaian Times: Let vision 2057 break cycle of national dev. plan non-fulfilment,"Yesterday, the countrys National Development Planning Commission (NDPC) launched a long-term national development framework, Vision 2057, whose collective objective is to elevate the country to upper middle-income status by 2057.

The contents are generally lofty, and what we can describe as its features and objectives are superb.

For instance, it has been crafted to guide the creation of medium-term development plans every four years, ensuring continuity and alignment with long-term aspirations.

It is explained that the sub-plans would inform annual action plans and the national budget, reflecting the needs of all Ghanaians.

Even advanced countries need national development plans to better the lives of their people, and for a developing country like Ghana, this is very critical.

Therefore, Vision 2057 should be seen as a redeemer if it is implemented in a sustainable and consistent manner because it has taken sustainable development to bring Malaysia, Singapore, and South Korea, for instance, to the heights they have attained.

This is not the first time the country has adopted a national development plan.

We remember, for instance, short- to medium-term development plans such as the 7-Year Development Plan for National Reconstruction and Development (19631969), the Ghana Poverty Reduction Strategy (20012003), and the Growth and Poverty Reduction Strategy (20042007).

All these and other previous plans were not sustainably and consistently implemented, and so their objectives were not achieved.

Also, we can make reference to the recent Long-term Development Plan of Ghana (20182027), which was a 40-year plan for the country.

What are the reasons for changing or dropping development plans for others?

The first, arguably, relates to different ideals of successive political leadership; otherwise, why the need to replace the 40-year plan whose end date is the same as Vision 2057?

Probably, the various successful political administrations would plead that the national development plans did not align with their manifestoes, hence the urge to abandon them so they could follow their campaign promises.

This situation has not helped the countrys forward march.

No wonder the country is still grappling with problems relating to industrialization, spatial planning, population growth management, infrastructural expansion, and environmental degradation in all its forms and shapes.

When we said early on in this piece that Vision 2057 should be a redeemer, all we had in mind was that it should be a turning point in the development journey of the country.

In that regard, we share the view of the NDPC that continuity should be the buzzword and that future governments should align their projects with Vision 2057 goals, and there should be collaboration among all Ghanaians by contributing ideas and talents to shape the nations future.

However, the question of Vision 2057 also failing cannot be ruled out unless all the hindrances to the success of development plans are identified and vehemently fought.

For instance, since it will take every Ghanaian for the plan to succeed, the culture of impunity in every area of the country must be checked.

Is it not sad that impunity, among other things, has undermined the spatial planning of the country and, as well, made environmental degradation unbearable?

National development planning must no longer be a partisan matter but an issue that should meet the needs of the present generation and be the springboard for future generations to carve their own progress.",,Editorial, 29 May 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-Let-vision-2057-break-cycle-of-national-dev-plan-non-fulfilment-1933189
Editorial by Ghanaian Times: Adopt measures to de-dollarise Ghanaian economy,"Since New York became the financial capital of the world and the dollar officially became the worlds reserve currency in 1944 as a result of the Bretton Woods Agreement, the world has been trading in the dollar.

For some countries like Ghana, which import more than they export, this situation has affected their currencies so much that they always need a certain amount of dollars to stabilise their economies.

In Ghana today, the demand for the dollar is so high that the rate at which it is exchanged for the cedi has become unprecedented in the countrys financial history.

Currently, certain sources say the cedi exchanges for above GH14.00 to a dollar, but the reality is that it is heading towards GHc16.00 once other sources talk of the rate being above GH15.00.

In the circumstances, it appears long-term solutions are not the best options now; hence, the country would have to adopt short-term or ad hoc measures for some time.

Therefore, we cannot help but say that it is good news to hear from the Bank of Ghana (BoG) that it has enough dollars to meet the foreign exchange needs of the country.

We have no intentions to contest this, but our worry borders on why, in spite of the amount of money available, the rate of its exchange to the cedi keeps hitting the skies.

It is clear that the BoG is aware of the causes of the problems, one of which it has mentioned as speculation, and has urged those engaged in speculative purchases of dollars to stop the practice, and that the BoG remains fully committed to providing stability in the exchange rate of the cedi.

Are speculation and stabilising the economy related?

If it is so, then the BoG must do something serious and urgent about the speculation.

We want to take solace in the central banks caution that it has enough foreign exchange reserves to support the market and that economic agents should stop engaging in speculative purchases or they will suffer economic losses when the measures being adopted take effect.

Maybe because we are not experts, we have difficulty appreciating statements and measures because we only focus on what is happeningthe realities that members of the public talk about.

The assurance from the BoG that it has adequate reserves to manage the shocks in the foreign exchange market because of its improved reserve position and whatever strength it has is good, but we expect that the measures to bring down the pressure on the cedi will take effect.

Prices of goods and services keep rising because traders and service providers in the country make reference to the value of the dollar rising against the cedi as what affects their prices and charges.

The popular appeal now is that the BoG and, for that matter, the government should strengthen the steps adopted to have the strongest effect on bringing relief to the masses.

Definitely, the country should not remain in the dollarization web forever, and as a long-term measure, Ghana must pursue what would help it join the de-dollarization movement now sweeping across the globe, spearheaded by countries like China, India, Brazil, Malaysia, and Bolivia.",,Editorial, 28 May 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-Adopt-measures-to-de-dollarise-Ghanaian-economy-1933028
Editorial by Ghanaian Times: Check African leaders to serve people!!,"Last Saturday was African Union Day (AU Day).

In 2002, the AU was born to replace the Organization of African Unity (OAU), formed on May 25, 1963, by African states, but the May 25 date was not changed.

Thus, every year, May 25 is celebrated across Africa as AU Day.

As usual, the day is celebrated by events, some even preceding it.

Therefore, on Friday, Ghana held a flag-raising ceremony in Accra before Saturday to commemorate the 61st African Union (AU) Day.

Then on Saturday, the African Group of Ambassadors and High Commissioners observed AU Day in Accra to showcase Africas diversity in unity.

Such events are important as they keep reminding Africans, particularly African leaders, of the objectives of the AU.

In fact, it can be argued that the strongest defence for re-placing the OAU was that it was formed at a time when some African countries were still under colonial rule and so had among its objectives the efforts to rid the continent of colonisation and apartheid.

However, OAUs other main objectives could not be discounted as they are relevant now as they were at the time of setting out the OAU Charter, the guide to the organisations activities.

Today, it is still relevant to promote the unity and solidarity of African states; coordinate and intensify their cooperation and efforts to achieve a better life for their peoples; safeguard the sovereignty and territorial integrity of Member States; promote international cooperation within the United Nations framework; and harmonise members political, diplomatic, economic, educational, cultural, health, welfare, scientific, technological, and defence policies.

That is to say that the AU is continuing with the major work of the OAU in spite of some changes.

The changes include replacing the Commission of Mediation, Conciliation, and Arbitration with the Mechanism for Conflict Prevention, Management, and Resolution in 1993, and the AU Constitutive Act and protocols establishing a significant number of new structures, both at the level of major organs and through a range of new technical and subsidiary committees.

In fact, the AU was established as a body that could accelerate the process of integration in Africa, support the empowerment of African states in the global economy, and address the multifaceted social, economic, and political problems facing the continent.

Since we cannot decouple the OAU's work from that of the AU, there are questions to be asked and comments to be made.

Can the AU account that it has made significant inroads into its objectives 61 years after African countries agreed to cooperate in certain areas as a united continent and one people?

Some of us think the AU has a lot more to do in all aspects of life on the continent.

The truth is that its objectives can be achieved with good leadership, but it is common knowledge that current African leaders have failed their people as they seek their own interests rather than those of their people.

Today, in Africa, politics pays more than industry, making even young talents want to do politics rather than honing their talents for their best benefit.

The AU must, therefore, position itself well to check African leaders to work towards its objectives as expected in each African country to make the benefits or importance of the union tangible to all Africans.",,Editorial, 27 May 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-Check-African-leaders-to-serve-people-1932853
Editorial by Ghanaian Times: Fight obstetric fistula with all steam!!,"The call by the First Lady, Mrs. Rebecca Akufo-Addo, for concerted efforts to tackle the problem of obstetric fistula in Ghana to improve the lives of mothers and reproductive health is a pregnant one.

It is pregnant because it concerns the treatment and prevention of the condition, as well as public education about it, including the need to avoid stigmatising patients.

Generally speaking, a fistula is an abnormal connection that joins either two body cavities, like the anus and the female reproduction organ, or one of them to the skin.

A fistula is said to occur when the tissue wall or a barrier between two body parts has broken down, usually due to trauma, injury, or infection.

While the World Health Organization (WHO) says an obstetric fistula is a hole in the birth canal caused by obstructed labour, the United Nations Population Fund (UNFPA) states that it is a hole between the birth canal and bladder or the rectum caused by prolonged, obstructed labour without access to timely, high-quality medical treatment.

The UNFPA information says it leaves women and girls leaking urine, faeces, or both and often leads to chronic medical problems, depression, social isolation, and deepening poverty.

Other sources say it leads to urinary incontinence, pain, tenderness, or itching in the affected area, pus or foul-smelling discharge, fever, and nausea or vomiting.

It is sad to learn that fistulas mostly occur among women living in poverty, in cultures where a womans status and self-esteem may depend almost entirely on her marriage and ability to bear children.

Looking at the fact that the regions in which obstetric fistula mostly occurs include sub-Saharan Africa, where Ghana is located, and the devastation of the condition, the First Ladys call must be given special importance.

The role of women, particularly mothers, in the family and the larger society should call for urgency for everything that affects them in a disenabling manner, particularly bad health and poverty.

Even though the condition is said to not usually heal on its own, proper medical care, such as surgery and wound care, can help treat it.

This means the country must have the relevant medical facilities and well-trained professionals to manage the condition once it occurs.

The government must take this point seriously because the WHO states that obstetric fistula still exists because healthcare systems (particularly in poor countries) fail to provide accessible, quality maternal health care, including family planning, skilled care at birth, basic and comprehensive emergency obstetric care, and affordable treatment.

Fortunately, the condition is preventable.

A holistic approach to preventing it is being advocated, and this includes engaging with traditional authorities to understand the causes emanating from some cultural practices like putting underage girls in the family.

Besides, all women should seek medical care regarding fistulas.

Then, the larger society must be educated about the condition.

We believe the country must have all the motivation to fight fistula.

After all, preventing and managing obstetric fistulas will contribute to improved maternal health and the achievement of Sustainable Development Goal 3.7, which seeks universal access to sexual and reproductive healthcare services, including family planning, information, and education, and the integration of reproductive health into national strategies and programmes.

Also, that will enhance the countrys image in healthcare globally.",,Editorial, 24 May 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-Fight-obstetric-fistula-with-all-steam-1932496
Editorial by Ghanaian Times: Deliver GARID project timely,"It is heartwarming to hear that Parliament has approved US$150 million from the World Bank as additional financing for the implementation of solid waste management, drainage improvements, and other flood mitigation measures under the Greater Accra Resilient and Integrated Development (GARID) Project.

It is equally good news that the World Bank is also supporting a broad range of initiatives to mitigate floods and improve solid waste management in the Odaw River Basin.

The project areas captured under the GARID and Odaw Basin initiatives are essential, as they are intended to solve very worrying problems.

Effective solid waste management, good drainage, and other flood-mitigating measures appear to have eluded the country for decades.

Solid waste problems obviously stem from a lack of toilets in homes and public places, which makes some people do open defecation with its attendant health and other problems.

Even where there are good toilets, there are problems regarding where human excreta should be dumped and treated.

Elsewhere, human excreta is used to produce energy, such as domestic gas.

In the case of Ghana, the country appears overwhelmed by the amount of its human waste.

Such waste does not mean only human excreta but also rubbish generated on a daily basis.

Thus, the construction of a waste transfer station and an engineered landfill site must be prioritised.

Definitely, the government cannot shirk its responsibility regarding waste management, and so all stakeholders must give the necessary support for the waste management initiative to succeed.

Now regarding flooding in Accra, we hail the intention to undertake such projects as the repair works on sections of the Odaw Basin, the construction of storm drains in Kaneshie and Nima-Paloma, and the creation of water detention ponds.

The establishment of a flood warning system in the Greater Accra Region is a must.

This is because the region has most of its communities being flood-prone.

But that is not to say other regions of the country are free from flooding.

We, therefore, hope whatever is being done in Greater Accra to mitigate flooding and its devastation will be replicated in the regions to save other citizens.

Everything the government is doing to check flooding is good, but why are flood projects usually done in the rainy season?

We think that must change because they mostly fail to be completed to achieve their objectives.

Besides, some aspects of them are destroyed by the very flood that is targeted to be controlled.

In the end, revaluation is done, and the costs of the projects increase, which is an extra burden on the national budget.

It is the hope of every Ghanaian that the GARID project and related ones will be timely delivered so their objectives will be fully achieved to the benefit of the people.",,Editorial, 23 May 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-Deliver-GARID-project-timely-1932309
Editorial by Ghanaian Times: Oil revenue decline must not affect Ghanas development,"The 2023 Annual Report of the Public Interest and Accountability Committee (PIAC) on the use and management of oil revenues launched in Accra yesterday states that Ghanas share of petroleum revenues for 2023 declined by 25.65 percent due to a decrease in oil production for the fourth conservative year and lower global prices.

The country earned $1.06 billion in 2023; $1.42 billion in 2022, which is the highest so far since the country started commercial oil production in 2010; $783.33 million in 2021; $666.39 million in 2020; US$938 million in 2019; and US$813.95 million in 2018.

Compared to the initial revenuesUS $444 million in 2011; US$541 million in 2012; and US$846 million in 2013one could see some consistency in growth but along the line, some inconsistency set in.

For instance, even the 2013 figure of US$846 million beat those of subsequent years of 2018 (US$ 813.95 million), 2020 (US$666.39 million), and 2021 ($783.33 million).

We definitely know that certain factors accounted for this, as is the case for 2023.

The 2023 decline in oil revenue is due to a decrease in oil production and lower global prices.

Are these the only problems causing the decline in the countrys oil revenues?

What about the quantities of barrels that the country receives as its share of total production?

In his article titled Is Ghana Getting Its Fair Share of Oil Revenues after 10 Years of Production and Exports? published May 24, 2021, Theo Acheampong, one of those who follow the countrys oil production figures, states that Ghana has produced 453.89 million barrels of crude oil from three fields (namely, Jubilee, TEN, and SGN) since 2010.

This was 11 years after the country had struck oil, and out of that figure, a total of 452.09 million barrels (that is, 99.71 percent) had been lifted or sold by all the partners.

What is of interest is that of the 452.09 million barrels lifted, Ghanas share was 78.85 million barrelsthis is 17.44 percentmeaning that the country got less than 18 percent of the value of US$31.62 billion generated from all the lifting for 11 years.

We agree that all this happened due to the agreement(s) reached with the countrys partners in its oil extraction.

That is to say, once production figures go down or up, the country will get its corresponding share.

But the question is, should the agreement stay as it is for the country to receive a paltry share?

We would not be surprised if the relevant public officials came out to defend the agreement as the best so far.

We have not forgotten the hullabaloo about the agreement on the lithium found in the Central Region and how such an agreement was defended as one of the best in the world.

In the face of declining oil revenues, our major concern is the need for the country to explore other viable sources of revenue to support its development.

When the country struck oil in 2010, many Ghanaians had the hope that the fortunes of the country and its people were going to change for the better, but those hopes have become a far cry.

There is therefore a need for the countrys managers to do all they can to restore hope to the people, even if oil revenues fail to pick up.",,Editorial, 22 May 2024,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Editorial-by-Ghanaian-Times-Oil-revenue-decline-must-not-affect-Ghana-s-development-1932115
