title,content,author,category,published_date,page_url
"Health effects of tobacco and alcohol consumption alarming, intervention needed  Dean","Professor Sam Newton, Dean of the School of Public Health at the Kwame Nkrumah University of Science and Technology, says the statistics on the effects of tobacco and alcohol consumption are frightening and should not be ignored by the government.

""Every intervention designed to reduce the consumption of these harmful products, even if that means raising taxes on them, should be applauded.

""It has been said that there are two things in life which are certain: death and taxes. Therefore, if raising taxes on a harmful product can delay the onset of death, then this should be seen as a progressive step,"" he stated.

Prof. Newton made the remark when the Vision for Alternative Development  Ghana (VALD-Ghana) organized the maiden National Forum on Tobacco Taxation in Accra.

The forum aimed to seek feasible recommendations through which Ghanas tobacco taxation could be comprehensively aligned with global standards, particularly those outlined by the WHO Framework Convention on Tobacco Control.",,Health, 30 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/Health-effects-of-tobacco-and-alcohol-consumption-alarming-intervention-needed-Dean-1937991
"Lack of exercise, potbellies fueling high blood pressure among youth","A medical professional in the Upper East Region, Luis Tidan, has stated that lifestyle choices, such as lack of exercise, poor dietary choices, and failure to seek early medical attention, are fueling a high rate of high blood pressure in the region, especially among the youth.

He explained that even though older persons are more likely to develop high blood pressure, the youth have become predisposed to it due to poor lifestyle choices and health-seeking behavior.

He advised residents of the region to have regular medical check-ups to enable the detection and treatment of ailments and diseases.

""With the aged, research has shown that we are prone to getting hypertension as we grow older. And even with the youth, most of us are roaming with potbellies, not exercising much, and we are recording very high cases of hypertension among the youth.

For these cases, get yourself checked. If you can, get yourself checked every week, or at least every month. Weight check and management are important, and when it comes to diet, the intake of salt and fats should be reduced, and exercise is a major part of it,"" Mr. Tidan advised after leading a team of medical professionals to conduct health screening exercises in the Vea and Soe-Yipaala communities in the Upper East Region.

The health screening exercises, undertaken by the Bolgatanga Health Directorate, were sponsored by Christ Church Ministries and Real Life Ministries.",,Health, 30 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/Lack-of-exercise-potbellies-fueling-high-blood-pressure-among-youth-1937986
HIV: More babies getting infected despite PMTCT intervention,"The National Aids Control Programme (NACP) says there is an increase in HIV mother-to-child infections despite the implementation of the Prevention of Mother To Child Transmission (PMTCT).

Dr Stephen Ayisi-Addo, Programme Manager of the National Aids Control Programme (NACP), said the situation was due to a lack of testing and adherence to medication by pregnant women, hence the continuous infection from mothers to their babies.

At the 2023 dissemination of National HIV estimates, Dr Ayisi-Addo expressed concern that facilities continue to record newborn babies infected with the virus, which is a transmission from the mother to the baby.

The Prevention of Mother To Child Transmission (PMTCT) is one of the interventions instituted by NACP, Ghana Aids Commission (GAC), and partners to ensure the prevention of HIV transmission from mothers to their babies.

With the intervention, pregnant women would have to get tested for HIV at Antenatal care service and those found positive would be put on medication to protect the baby from getting infected.

The National HIV estimation showed that 12,108 mothers, aged 15 to 49 years, are receiving Prevention of Mother To Child Transmission (PMTCT) treatment.

It also indicated that 13,445 mothers needed PMTCT between the ages of 15 to 49 years.

He noted that many of the babies contracting HIV from their mothers were babies from mothers who missed testing during ANC, saying, ""We are talking about covering about 90 per cent of all ANC attendance for HIV testing, so those who come in late do not get the treatment to prevent the mother from transmitting to the baby.

""We need to be able to improve the ANC testing coverage. We need to improve so that people will have supervised delivery on the routine services offered when pregnant women come to the facility,"" he added.

The Programme Manager also indicated that a lack of adherence to taking their medication by HIV-infected mothers was causing transmission from mothers to their newborns.

He said even with those tested and identified, not all of them get the antiretroviral treatment to prevent mother-to-child transmission.

Besides, out of about 6,000 PMTCT facilities, just 730 are delivering ARV.

Dr Ayisi-Addo said at facilities where there was no PMTCT coverage, pregnant women would have to be transferred to other facilities for such services, but they refuse to go due to transportation issues, hence the new strategy to decentralise antiretroviral therapy across all centres.

He said postnatal transmission was also occurring due to exposure to breastfeeding.

As part of the interventions, the national response programme had instituted strict infant feeding guidelines for HIV-positive mothers to prevent transmission.

However, some mothers are unable to adhere to the guidelines, and such gaps are contributing to the continuous records of transmission.

The programme manager acknowledged that the infant feeding guidelines for persons living with HIV had been reduced due to the unavailability of trained service providers to educate the mothers as they missed the appropriate feeding procedure, getting their babies exposed to the virus.

""It is our aspiration and determination to make sure that we address all these issues and improve on strategic interventions to improve the figures and reduce mother-to-child transmission to at least 2 per cent, which is an elimination target.""

Dr Stephen Atuahene, Director General of the GAC, said strict adherence to treatment was key as it suppressed the virus and would help to avoid perinatal transmission.

He said it was important for HIV-positive women to achieve viral suppression before getting pregnant and necessary to maintain the suppression status, saying, ""It is also the responsibility of the mother to adhere to treatment, maintain viral suppression status, and avoid transmission.

""As long as you can do that, you have a better chance of averting transmission to your baby, and so adherence is very crucial to all persons living with HIV and taking the medication. This is so important for mothers because every woman will want to have a healthy baby and therefore you have to avoid any risk that will expose your child to infection.""",,Health, 29 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/HIV-More-babies-getting-infected-despite-PMTCT-intervention-1937967
Narcotics Control Commission warns children against the use of illegal drugs,"The Volta Regional Narcotics Control Commission has taken this year's International Day Against Drug Abuse to the University of Health and Allied Sciences (UHAS) Basic School in Ho.

 The Commission and the Volta Regional Police Command observed the day with pupils from UHAS Basic School and other public basic schools in the Ho municipality.

 The pupils were educated on drug abuse, its impact on health, and how to desist from its use.

 Addressing the children, the Regional Commander of the Narcotics Control Commission, Worlanyo Fianu, said, ""Cannabis is increasingly being integrated into consumable food products like candies (popularly known as wee toffees), food, and drinks, a situation that makes it difficult for parents, teachers, and law enforcement to detect its use among teenagers, hence making efforts to prevent drug use among young people more difficult.""

 ""Adolescence is a critical period for brain development, and cannabis use can interfere with this process, potentially leading to long-term cognitive issues. Teenagers who start using cannabis are more likely to experiment with more dangerous substances, making cannabis a gateway drug,"" he added.

 Melody Domoti, an officer from the Narcotics Control Commission, urged the pupils to desist from the use of illegal drugs and to resort to drugs prescribed by medical practitioners only for the treatment of illnesses.

 On his part, the Headmaster of UHAS Basic, Seth Korgah, reiterated that drug abuse is alarming, hence the need to observe this year's day against drug abuse with children, citing the importance of young people in nation-building.

 He said campus-based clubs will be established in basic schools to ""form panels to discuss issues about drugs and substance abuse and the destruction it is causing.""

 This year's International Day Against Drug and Illicit Trafficking is themed ""The evidence is clear; invest in prevention.""", Albert Kuzor,Health, 28 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/Narcotics-Control-Commission-warns-children-against-the-use-of-illegal-drugs-1937830
PAPNG secures injunction against implementation of GRNMA's collective agreement,"The High Court, Labour Division, has granted an ex parte injunction in favour of the Professional Association of Psychiatric Nurses of Ghana (PAPNG) against the implementation of the collective agreement negotiated by the Ghana Registered Nurses and Midwives Association (GRNMA), which was set to commence on July 1, 2024.

The injunction was obtained against the following parties:

The Ghana Registered Nurses and Midwives Association

Fair Wages and Salaries Commission

The Controller and Accountant General

The Minister for Finance

The Attorney General

The court's decision effectively halts the implementation of the collective agreement negotiated by GRNMA, highlighting that PAPNG and other unions, such as the Union of Professional Nurses and Midwives, Ghana (UPNMG), were excluded from the negotiation process, violating statutory requirements.

PAPNG argued that GRNMA's actions breached the Labour Regulations, 2007 (LI 1833), which mandate consultation with all relevant unions during collective bargaining, and the Labour Act, 2003 (Act 651), which ensures inclusive and fair representation in collective agreements.

In a statement, PAPNG expressed satisfaction with the ruling, stating that it upholds the principles of fairness and inclusivity in collective bargaining processes, ensuring that the voices of all relevant unions are heard and respected.",,Health, 28 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/PAPNG-secures-injunction-against-implementation-of-GRNMA-s-collective-agreement-1937819
Health Minister ends tour of Ashanti Region,"Dr. Bernard Okoe Boye has concluded his tour of the Ashanti region with an inspection of the Adansi North District Hospital-Fomena and the Sekyere Kumawu District Hospital, which are part of the seven district hospital projects signed by the Ministry of Health in 2012.

Dr. Abena Konadu Yawson, Medical Superintendent of Adansi District Hospital, and Dr. Alex Agbanu, Medical Superintendent of the Sekyere Kumawu District Hospital, who welcomed the Minister at their facilities, stated a few similar challenges affecting healthcare delivery in the hospitals.

These include inadequate staff, poor road networks leading to the facilities, frequent power outages, high costs of running the facility, and inadequate staff buses to transport staff to and from the hospital.

At the facilities, the Minister and his entourage visited the maternity wards, pediatric wards, accident and emergency wards, outpatient departments (OPD), physiotherapy units, pharmacy units, and the obstetrics and gynecology departments.

Okoe Boye met with the staff of the two facilities to interact, experience, and collect firsthand information on challenges.

He expressed his appreciation to the staff for the sacrifices made in improving healthcare delivery in the country and encouraged them to help make district hospitals attractive to their colleagues so they don't oppose postings to such places.

""I have not only come here to note your challenges, but I am going to work at full tilt with my team to resolve these challenges,"" he assured.

In an address, Ernest Yaw Anim, the MP for Kumawu Constituency, promised that the roads leading to the Kumawu District Hospital would be completed in the next month.

The Health Minister ended his tour at one of the government's priority health infrastructure projects, Agenda 111, at Sekyere Central District-Nsuta, where he inspected the progress of work at the site.













Watch the latest episode of Everyday People on GhanaWeb TV below:",,Health, 28 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/Health-Minister-ends-tour-of-Ashanti-Region-1937722
Effective drug policy must be based on scientific research  Akufo-Addo,"President Nana Addo Dankwa Akufo-Addo has stated that for drug policies to be effective, they must be grounded in scientific research, respect human rights, and demonstrate compassion and a profound understanding of the social, economic, and health implications of drug use.

He highlighted the global socio-economic situation that compels individuals to make risk-taking decisions, such as drug trafficking and abuse, noting that the dimensions and impact of drug trafficking are intensive, extensive, and complex.

The President made these remarks in a speech delivered on his behalf by Mr. Henry Quartey, the Minister for Interior, at the 2024 International Day Against Drug Abuse and Illicit Trafficking, also known as World Drug Day (WDD), in Accra.

The event, which also marked the launch of the 2023 World Drug Report, was themed ""The Evidence is Clear: Invest in Prevention.""

World Drug Day is observed annually on December 7, as designated by United Nations General Assembly resolution 42/112 in 1987, for Member States to raise awareness of the risks and effects of drug abuse and illicit drug trafficking, as well as to consider the most effective countermeasures.

The President explained that the theme aims to draw global attention to the urgent need to intensify efforts to prevent trafficking and abuse of illicit drugs, which have caused devastating health conditions for millions worldwide.

He pointed out that drug trafficking facilitates drug consumption, leading to the development of substance use disorders (SUDs), a highly destructive and concerning health condition.

According to the 2023 World Drug Report, drug use disorders are damaging health, including mental health, safety, and well-being. The President noted that stigma and discrimination reduce the likelihood of individuals with drug use disorders receiving the help they need, with fewer than 20 percent currently in treatment and access being highly unequal.

President Akufo-Addo acknowledged that Ghana has not been spared the impact of drug trafficking, abuse, and related health problems. However, he expressed satisfaction that Ghana recognizes the challenges associated with implementing international and domestic drug policies, particularly concerning the health and safety of Ghanaian society.

He affirmed the government's commitment to continue providing necessary resources to the Narcotics Control Commission and other security agencies to perform their mandates efficiently, thus ensuring the safety and security of all Ghanaians.

The President highlighted Ghana's proactive steps in reforming the country's drug policies, including the enactment of the Narcotics Control Commission Act, 2020 (Act 1019), which addresses the nation's drug challenges.

He urged everyone to support law enforcement agencies in combating the drug menace.

Mr. Kenneth Adu-Amanfoh, the Director-General of the Narcotics Control Commission (NACOC), reported that last year, NACOC's Demand Reduction Directorate sensitized a total of 308,312 students across 1,322 educational institutions at all levels.

Furthermore, NACOC engaged 63 communities and 73 faith-based institutions, achievements made possible through collaboration with other relevant state institutions.

The Director-General revealed that NACOC is working with partners to establish Drop-In Centers in some regional capitals to offer counseling services to individuals suffering from SUDs, providing essential support for addiction recovery.

""NACOC is committed to ensuring that a scientific evidence-based approach is used in developing prevention outreach programs that are tested and effective in addressing drug use among the youth,"" he concluded.",,Health, 28 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/Effective-drug-policy-must-be-based-on-scientific-research-Akufo-Addo-1937708
"50% of Ghanaian doctors, 24% nurses working abroad as a result of poor conditions - GHDR report","A concerning trend has emerged from the latest Ghana Human Development Report, which highlights that half of the doctors trained in Ghana are now seeking employment abroad, driven away by substandard working conditions. 

The report, titled ""The Future Value of Work in Ghana,"" cautions that the nation's healthcare system is on the brink of deterioration if the ongoing departure of medical professionals is not curbed.

The United Nations Development Program, in collaboration with the Statistical Service and the National Development Planning Commission, authored the report. 

It reveals that alongside the 50 percent of migrating doctors, 24 percent of nurses trained in Ghana have also migrated for similar reasons. 

This alarming exodus has placed the health sector in jeopardy, necessitating immediate policy and practical interventions to prevent a complete collapse.

Despite Ghana's  health system's resilience during the COVID-19 pandemic, it continues to grapple with significant challenges, including shortages of essential supplies like personal protective equipment and a dwindling pool of qualified personnel.

The ""Future of Work"" report emphasised the need for strategic implementation to meet the evolving health demands of the population, which are becoming increasingly complex due to environmental factors, demographic shifts, and lifestyle changes. 

Ghana's health policy has identified eleven critical areas needing reinforcement, with health promotion, palliative, and rehabilitative care falling behind preventive and curative services. 

The report advocates for a health promotion approach that emphasizes primary healthcare and environmental concerns, which can significantly impact human capital development.

Furthermore, the report suggests adopting a life course approach to healthcare delivery, catering to diverse population segments, including the elderly, persons with disabilities, and marginalized individuals in urban slums. 

This approach aims to ensure that all groups can access and benefit from both curative and preventive healthcare services. The stark reality of the situation calls for decisive action to retain the nation's medical talent and safeguard the future of Ghana's healthcare system.

Read the full report below:



GA/SARA


Watch the latest episode of Everyday People on GhanaWeb TV below:





Ghanas leading digital news platform, GhanaWeb, in conjunction with the Korle-Bu Teaching Hospital, is embarking on an aggressive campaign which is geared towards ensuring that parliament passes comprehensive legislation to guide organ harvesting, organ donation, and organ transplantation in the country.",,Health, 27 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/50-of-Ghanaian-doctors-24-nurses-working-abroad-as-a-result-of-poor-conditions-GHDR-report-1937540
Okoe Boye assures Otumfuo of commissioning Suame district hospital by September,"On day two of his working visit to the Ashanti Region, Dr. Bernard Okoe Boye paid a courtesy call to the Asantehene, Otumfuo Osei Tutu II, to update him on the progress of hospitals and his itinerary in the region.

He assured the Asantehene that the new Ashanti Regional Hospital in Sewua, Bosomtwe District, would be ready for its commissioning in September 2024.

Subsequently, he proceeded to inspect the 40-bed Suame District Hospital to assess the progress of the facility and identify potential challenges it may face upon commissioning.

William Bawah, the site manager of the facility, highlighted several challenges, including land documentation issues, inadequate accommodation, and the road network leading to the hospital.

The Health Minister and his entourage continued their tour at the Komfo Anokye Teaching Hospital (KATH), where they visited the Accident and Emergency Centre, the physiotherapy department, and the maternity block.

Welcoming the Health Minister, the Chief Executive Officer of KATH, Prof. Otchere Addai-Mensah, briefed the minister on the pressure on the facility and staff, which is naturally affecting the quality of healthcare delivery. 

He highlighted the primary challenges facing the facility, which include a lack of heavy medical equipment and the breakdown of some machines in the oncology directorate.

""I am sure that if the facilities in Sewua and Afari are completed, the pressure on Komfo Anokye will decrease,"" he affirmed.

Bernard Okoe Boye, in his address, assured the management of KATH that he would work swiftly with his team to ensure these challenges are resolved.

He further commended the First Lady of the Republic of Ghana, Rebecca Akufo-Addo, for building a Mother-and-Child Unit for the hospital.

The Minister also took the opportunity to survey the ongoing construction of the 500-bed Maternity and Children's block at Komfo Anokye Teaching Hospital.

He expressed his satisfaction with the progress of the project and assured that the management of the Ministry would work tirelessly to bring this beautiful edifice to completion.









AM/GA 

Watch the latest episode of Everyday People on GhanaWeb TV below:",,Health, 26 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/Okoe-Boye-assures-Otumfuo-of-commissioning-Suame-district-hospital-by-September-1937514
Married man develops giant scrotal elephantiasis after sleeping with ex-girlfriend,"Kobena Ebo, a 37-year-old married man, suffered enlarged testicles after having sex with his ex-girlfriend in a bush in Gomoa Dawurampong in the Gomoa West district.

The young man narrated that he had traveled to the area to collect foodstuffs for his wife, who had recently given birth. 

While in the bush, his ex-girlfriend came to search for firewood but sat down and opened her legs, not wearing underpants. 

Kobena Ebo said he could not control his feelings and had unprotected sex with his ex-girlfriend.

He stated that after some days, he started experiencing burning sensations in his penis, which later developed into rashes. 

Although he sought spiritual assistance from some prophets, his condition did not improve.

Dr. George Donkor, Chief Executive Officer of Nobel Trust Herbal Clinic, explained that the condition is not spiritual but a sexually transmitted infection requiring urgent surgery. 

Speaking on Rainbow Radio 87.5FM's Nyankonton Mu Nsem, he stated that attributing the issue to supernatural forces could be a coincidence.

He explained that the condition is classified as giant scrotal elephantiasis, ""a massive enlargement of the scrotum due to the thickening of tissue and accumulation of fluid.""

""In women, it is known as giant genital elephantiasis, which affects both men and women and is usually caused by an acquired infection,"" he added.

Dr. Donkor advised that medical surgery, not herbal treatment, is required. 

""He requires medical surgery, which could take four months to offer him the best treatment he deserves. It is deadly and can kill him. He should not waste time attributing it to spiritual forces. He requires immediate surgery by professional doctors,"" he said.

He added that with successful surgery, Kobena Ebo will regain his health, his penis will return to normal, and he will regain sexual performance.",,Health, 26 June 2024,https://www.ghanaweb.com/GhanaHomePage/health/Married-man-develops-giant-scrotal-elephantiasis-after-sleeping-with-ex-girlfriend-1937499
